"","sh","pmax","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"49",22.7,1.2248322147651,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.97,NA,NA,1.06
"50",1e+06,1.2248322147651,"bare",NA,NA,0,NA,NA,0.72,NA,NA,0,NA,NA,1045.97,NA,NA,3.36
"51",22.7,1.25503355704698,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.77,NA,NA,1.07
"52",1e+06,1.25503355704698,"bare",NA,NA,0,NA,NA,0.73,NA,NA,0,NA,NA,1071.77,NA,NA,3.38
"53",22.7,1.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.57,NA,NA,1.09
"54",1e+06,1.28523489932886,"bare",NA,NA,0,NA,NA,0.75,NA,NA,0,NA,NA,1097.57,NA,NA,3.39
"55",22.7,1.31543624161074,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.38,NA,NA,1.1
"56",1e+06,1.31543624161074,"bare",NA,NA,0,NA,NA,0.77,NA,NA,0,NA,NA,1123.38,NA,NA,3.41
"57",22.7,1.34563758389262,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1149.18,NA,NA,1.12
"58",1e+06,1.34563758389262,"bare",NA,NA,0,NA,NA,0.79,NA,NA,0,NA,NA,1149.18,NA,NA,3.43
"59",22.7,1.3758389261745,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.98,NA,NA,1.14
"60",1e+06,1.3758389261745,"bare",NA,NA,0,NA,NA,0.81,NA,NA,0,NA,NA,1174.98,NA,NA,3.44
"61",22.7,1.40604026845638,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.79,NA,NA,1.15
"62",1e+06,1.40604026845638,"bare",NA,NA,0,NA,NA,0.82,NA,NA,0,NA,NA,1200.79,NA,NA,3.46
"63",22.7,1.43624161073825,"bare",NA,NA,0,NA,NA,0.84,NA,NA,0,NA,NA,1226.6,NA,NA,1.17
"64",1e+06,1.43624161073825,"bare",NA,NA,0,NA,NA,0.84,NA,NA,0,NA,NA,1226.6,NA,NA,3.47
"65",22.7,1.46644295302013,"bare",NA,NA,0,NA,NA,0.86,NA,NA,0,NA,NA,1252.4,NA,NA,1.19
"66",1e+06,1.46644295302013,"bare",NA,NA,0,NA,NA,0.86,NA,NA,0,NA,NA,1252.4,NA,NA,3.49
"67",22.7,1.49664429530201,"bare",NA,NA,0,NA,NA,0.88,NA,NA,0,NA,NA,1278.21,NA,NA,1.2
"68",1e+06,1.49664429530201,"bare",NA,NA,0,NA,NA,0.88,NA,NA,0,NA,NA,1278.21,NA,NA,3.51
"69",22.7,1.52684563758389,"bare",NA,NA,0,NA,NA,0.89,NA,NA,0,NA,NA,1304.02,NA,NA,1.22
"70",1e+06,1.52684563758389,"bare",NA,NA,0,NA,NA,0.89,NA,NA,0,NA,NA,1304.02,NA,NA,3.52
"71",22.7,1.55704697986577,"bare",NA,NA,0,NA,NA,0.91,NA,NA,0,NA,NA,1329.82,NA,NA,1.23
"72",1e+06,1.55704697986577,"bare",NA,NA,0,NA,NA,0.91,NA,NA,0,NA,NA,1329.82,NA,NA,3.54
"73",22.7,1.58724832214765,"bare",NA,NA,0,NA,NA,0.93,NA,NA,0,NA,NA,1355.63,NA,NA,1.25
"74",1e+06,1.58724832214765,"bare",NA,NA,0,NA,NA,0.93,NA,NA,0,NA,NA,1355.63,NA,NA,3.56
"75",22.7,1.61744966442953,"bare",NA,NA,0,NA,NA,0.95,NA,NA,0,NA,NA,1381.44,NA,NA,1.27
"76",1e+06,1.61744966442953,"bare",NA,NA,0,NA,NA,0.95,NA,NA,0,NA,NA,1381.44,NA,NA,3.57
"77",22.7,1.64765100671141,"bare",NA,NA,0,NA,NA,0.96,NA,NA,0,NA,NA,1407.25,NA,NA,1.28
"78",1e+06,1.64765100671141,"bare",NA,NA,0,NA,NA,0.96,NA,NA,0,NA,NA,1407.25,NA,NA,3.59
"79",22.7,1.67785234899329,"bare",NA,NA,0,NA,NA,0.98,NA,NA,0,NA,NA,1433.06,NA,NA,1.3
"80",1e+06,1.67785234899329,"bare",NA,NA,0,NA,NA,0.98,NA,NA,0,NA,NA,1433.06,NA,NA,3.6
"81",22.7,1.70805369127517,"bare",NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,1458.87,NA,NA,1.32
"82",1e+06,1.70805369127517,"bare",NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,1458.87,NA,NA,3.62
"83",22.7,1.73825503355705,"bare",NA,NA,0,NA,NA,1.02,NA,NA,0,NA,NA,1484.68,NA,NA,1.33
"84",1e+06,1.73825503355705,"bare",NA,NA,0,NA,NA,1.02,NA,NA,0,NA,NA,1484.68,NA,NA,3.64
"85",22.7,1.76845637583893,"bare",NA,NA,0,NA,NA,1.03,NA,NA,0,NA,NA,1510.49,NA,NA,1.35
"86",1e+06,1.76845637583893,"bare",NA,NA,0,NA,NA,1.03,NA,NA,0,NA,NA,1510.49,NA,NA,3.65
"87",22.7,1.79865771812081,"bare",NA,NA,0,NA,NA,1.05,NA,NA,0,NA,NA,1536.31,NA,NA,1.36
"88",1e+06,1.79865771812081,"bare",NA,NA,0,NA,NA,1.05,NA,NA,0,NA,NA,1536.31,NA,NA,3.67
"89",22.7,1.82885906040268,"bare",NA,NA,0,NA,NA,1.07,NA,NA,0,NA,NA,1562.12,NA,NA,1.38
"90",1e+06,1.82885906040268,"bare",NA,NA,0,NA,NA,1.07,NA,NA,0,NA,NA,1562.12,NA,NA,3.69
"91",22.7,1.85906040268456,"bare",NA,NA,0,NA,NA,1.09,NA,NA,0,NA,NA,1587.93,NA,NA,1.4
"92",1e+06,1.85906040268456,"bare",NA,NA,0,NA,NA,1.09,NA,NA,0,NA,NA,1587.93,NA,NA,3.7
"93",22.7,1.88926174496644,"bare",NA,NA,0,NA,NA,1.11,NA,NA,0,NA,NA,1613.75,NA,NA,1.41
"94",1e+06,1.88926174496644,"bare",NA,NA,0,NA,NA,1.11,NA,NA,0,NA,NA,1613.75,NA,NA,3.72
"95",22.7,1.91946308724832,"bare",NA,NA,0,NA,NA,1.12,NA,NA,0,NA,NA,1639.56,NA,NA,1.43
"96",1e+06,1.91946308724832,"bare",NA,NA,0,NA,NA,1.12,NA,NA,0,NA,NA,1639.56,NA,NA,3.73
"97",22.7,1.9496644295302,"bare",NA,NA,0,NA,NA,1.14,NA,NA,0,NA,NA,1665.38,NA,NA,1.45
"98",1e+06,1.9496644295302,"bare",NA,NA,0,NA,NA,1.14,NA,NA,0,NA,NA,1665.38,NA,NA,3.75
"99",22.7,1.97986577181208,"bare",NA,NA,0,NA,NA,1.16,NA,NA,0,NA,NA,1691.19,NA,NA,1.46
"100",1e+06,1.97986577181208,"bare",NA,NA,0,NA,NA,1.16,NA,NA,0,NA,NA,1691.19,NA,NA,3.77
"101",22.7,2.01006711409396,"bare",NA,NA,0,NA,NA,1.18,NA,NA,0,NA,NA,1717.01,NA,NA,1.48
"102",1e+06,2.01006711409396,"bare",NA,NA,0,NA,NA,1.18,NA,NA,0,NA,NA,1717.01,NA,NA,3.78
"103",22.7,2.04026845637584,"bare",NA,NA,0,NA,NA,1.19,NA,NA,0,NA,NA,1742.83,NA,NA,1.49
"104",1e+06,2.04026845637584,"bare",NA,NA,0,NA,NA,1.19,NA,NA,0,NA,NA,1742.83,NA,NA,3.8
"105",22.7,2.07046979865772,"bare",NA,NA,0,NA,NA,1.21,NA,NA,0,NA,NA,1768.64,NA,NA,1.51
"106",1e+06,2.07046979865772,"bare",NA,NA,0,NA,NA,1.21,NA,NA,0,NA,NA,1768.64,NA,NA,3.82
"107",22.7,2.1006711409396,"bare",NA,NA,0,NA,NA,1.23,NA,NA,0,NA,NA,1794.46,NA,NA,1.53
"108",1e+06,2.1006711409396,"bare",NA,NA,0,NA,NA,1.23,NA,NA,0,NA,NA,1794.46,NA,NA,3.83
"109",22.7,2.13087248322148,"bare",NA,NA,0,NA,NA,1.25,NA,NA,0,NA,NA,1820.28,NA,NA,1.54
"110",1e+06,2.13087248322148,"bare",NA,NA,0,NA,NA,1.25,NA,NA,0,NA,NA,1820.28,NA,NA,3.85
"111",22.7,2.16107382550336,"bare",NA,NA,0,NA,NA,1.26,NA,NA,0,NA,NA,1846.1,NA,NA,1.56
"112",1e+06,2.16107382550336,"bare",NA,NA,0,NA,NA,1.26,NA,NA,0,NA,NA,1846.1,NA,NA,3.86
"113",22.7,2.19127516778523,"bare",NA,NA,0,NA,NA,1.28,NA,NA,0,NA,NA,1871.92,NA,NA,1.58
"114",1e+06,2.19127516778523,"bare",NA,NA,0,NA,NA,1.28,NA,NA,0,NA,NA,1871.92,NA,NA,3.88
"115",22.7,2.22147651006711,"bare",NA,NA,0,NA,NA,1.3,NA,NA,0,NA,NA,1897.74,NA,NA,1.59
"116",1e+06,2.22147651006711,"bare",NA,NA,0,NA,NA,1.3,NA,NA,0,NA,NA,1897.74,NA,NA,3.9
"117",22.7,2.25167785234899,"bare",NA,NA,0,NA,NA,1.32,NA,NA,0,NA,NA,1923.56,NA,NA,1.61
"118",1e+06,2.25167785234899,"bare",NA,NA,0,NA,NA,1.32,NA,NA,0,NA,NA,1923.56,NA,NA,3.91
"119",22.7,2.28187919463087,"bare",NA,NA,0,NA,NA,1.33,NA,NA,0,NA,NA,1949.38,NA,NA,1.62
"120",1e+06,2.28187919463087,"bare",NA,NA,0,NA,NA,1.33,NA,NA,0,NA,NA,1949.38,NA,NA,3.93
"121",22.7,2.31208053691275,"bare",NA,NA,0,NA,NA,1.35,NA,NA,0,NA,NA,1975.2,NA,NA,1.64
"122",1e+06,2.31208053691275,"bare",NA,NA,0,NA,NA,1.35,NA,NA,0,NA,NA,1975.2,NA,NA,3.95
"123",22.7,2.34228187919463,"bare",NA,NA,0,NA,NA,1.37,NA,NA,0,NA,NA,2001.02,NA,NA,1.66
"124",1e+06,2.34228187919463,"bare",NA,NA,0,NA,NA,1.37,NA,NA,0,NA,NA,2001.02,NA,NA,3.96
"125",22.7,2.37248322147651,"bare",NA,NA,0,NA,NA,1.39,NA,NA,0,NA,NA,2026.85,NA,NA,1.67
"126",1e+06,2.37248322147651,"bare",NA,NA,0,NA,NA,1.39,NA,NA,0,NA,NA,2026.85,NA,NA,3.98
"127",22.7,2.40268456375839,"bare",NA,NA,0,NA,NA,1.41,NA,NA,0,NA,NA,2052.67,NA,NA,1.69
"128",1e+06,2.40268456375839,"bare",NA,NA,0,NA,NA,1.41,NA,NA,0,NA,NA,2052.67,NA,NA,3.99
"129",22.7,2.43288590604027,"bare",NA,NA,0,NA,NA,1.42,NA,NA,0,NA,NA,2078.49,NA,NA,1.71
"130",1e+06,2.43288590604027,"bare",NA,NA,0,NA,NA,1.42,NA,NA,0,NA,NA,2078.49,NA,NA,4.01
"131",22.7,2.46308724832215,"bare",NA,NA,0,NA,NA,1.44,NA,NA,0,NA,NA,2104.32,NA,NA,1.72
"132",1e+06,2.46308724832215,"bare",NA,NA,0,NA,NA,1.44,NA,NA,0,NA,NA,2104.32,NA,NA,4.03
"133",22.7,2.49328859060403,"bare",NA,NA,0,NA,NA,1.46,NA,NA,0,NA,NA,2130.14,NA,NA,1.74
"134",1e+06,2.49328859060403,"bare",NA,NA,0,NA,NA,1.46,NA,NA,0,NA,NA,2130.14,NA,NA,4.04
"135",22.7,2.52348993288591,"bare",NA,NA,0,NA,NA,1.48,NA,NA,0,NA,NA,2155.97,NA,NA,1.75
"136",1e+06,2.52348993288591,"bare",NA,NA,0,NA,NA,1.48,NA,NA,0,NA,NA,2155.97,NA,NA,4.06
"137",22.7,2.55369127516779,"bare",NA,NA,0,NA,NA,1.49,NA,NA,0,NA,NA,2181.79,NA,NA,1.77
"138",1e+06,2.55369127516779,"bare",NA,NA,0,NA,NA,1.49,NA,NA,0,NA,NA,2181.79,NA,NA,4.08
"139",22.7,2.58389261744966,"bare",NA,NA,0,NA,NA,1.51,NA,NA,0,NA,NA,2207.62,NA,NA,1.79
"140",1e+06,2.58389261744966,"bare",NA,NA,0,NA,NA,1.51,NA,NA,0,NA,NA,2207.62,NA,NA,4.09
"141",22.7,2.61409395973154,"bare",NA,NA,0,NA,NA,1.53,NA,NA,0,NA,NA,2233.45,NA,NA,1.8
"142",1e+06,2.61409395973154,"bare",NA,NA,0,NA,NA,1.53,NA,NA,0,NA,NA,2233.45,NA,NA,4.11
"143",22.7,2.64429530201342,"bare",NA,NA,0,NA,NA,1.55,NA,NA,0,NA,NA,2259.27,NA,NA,1.82
"144",1e+06,2.64429530201342,"bare",NA,NA,0,NA,NA,1.55,NA,NA,0,NA,NA,2259.27,NA,NA,4.12
"145",22.7,2.6744966442953,"bare",NA,NA,0,NA,NA,1.56,NA,NA,0,NA,NA,2285.1,NA,NA,1.84
"146",1e+06,2.6744966442953,"bare",NA,NA,0,NA,NA,1.56,NA,NA,0,NA,NA,2285.1,NA,NA,4.14
"147",22.7,2.70469798657718,"bare",NA,NA,0,NA,NA,1.58,NA,NA,0,NA,NA,2310.93,NA,NA,1.85
"148",1e+06,2.70469798657718,"bare",NA,NA,0,NA,NA,1.58,NA,NA,0,NA,NA,2310.93,NA,NA,4.16
"149",22.7,2.73489932885906,"bare",NA,NA,0,NA,NA,1.6,NA,NA,0,NA,NA,2336.76,NA,NA,1.87
"150",1e+06,2.73489932885906,"bare",NA,NA,0,NA,NA,1.6,NA,NA,0,NA,NA,2336.76,NA,NA,4.17
"151",22.7,2.76510067114094,"bare",NA,NA,0,NA,NA,1.62,NA,NA,0,NA,NA,2362.59,NA,NA,1.88
"152",1e+06,2.76510067114094,"bare",NA,NA,0,NA,NA,1.62,NA,NA,0,NA,NA,2362.59,NA,NA,4.19
"153",22.7,2.79530201342282,"bare",NA,NA,0,NA,NA,1.63,NA,NA,0,NA,NA,2388.42,NA,NA,1.9
"154",1e+06,2.79530201342282,"bare",NA,NA,0,NA,NA,1.63,NA,NA,0,NA,NA,2388.42,NA,NA,4.21
"155",22.7,2.8255033557047,"bare",NA,NA,0,NA,NA,1.65,NA,NA,0,NA,NA,2414.25,NA,NA,1.92
"156",1e+06,2.8255033557047,"bare",NA,NA,0,NA,NA,1.65,NA,NA,0,NA,NA,2414.25,NA,NA,4.22
"157",22.7,2.85570469798658,"bare",NA,NA,0,NA,NA,1.67,NA,NA,0,NA,NA,2440.08,NA,NA,1.93
"158",1e+06,2.85570469798658,"bare",NA,NA,0,NA,NA,1.67,NA,NA,0,NA,NA,2440.08,NA,NA,4.24
"159",22.7,2.88590604026846,"bare",NA,NA,0,NA,NA,1.69,NA,NA,0,NA,NA,2465.92,NA,NA,1.95
"160",1e+06,2.88590604026846,"bare",NA,NA,0,NA,NA,1.69,NA,NA,0,NA,NA,2465.92,NA,NA,4.25
"161",22.7,2.91610738255034,"bare",NA,NA,0,NA,NA,1.7,NA,NA,0,NA,NA,2491.75,NA,NA,1.97
"162",1e+06,2.91610738255034,"bare",NA,NA,0,NA,NA,1.7,NA,NA,0,NA,NA,2491.75,NA,NA,4.27
"163",22.7,2.94630872483221,"bare",NA,NA,0,NA,NA,1.72,NA,NA,0,NA,NA,2517.58,NA,NA,1.98
"164",1e+06,2.94630872483221,"bare",NA,NA,0,NA,NA,1.72,NA,NA,0,NA,NA,2517.58,NA,NA,4.29
"165",22.7,2.97651006711409,"bare",NA,NA,0,NA,NA,1.74,NA,NA,0,NA,NA,2543.42,NA,NA,2
"166",1e+06,2.97651006711409,"bare",NA,NA,0,NA,NA,1.74,NA,NA,0,NA,NA,2543.42,NA,NA,4.3
"167",22.7,3.00671140939597,"bare",NA,NA,0,NA,NA,1.76,NA,NA,0,NA,NA,2569.25,NA,NA,2.01
"168",1e+06,3.00671140939597,"bare",NA,NA,0,NA,NA,1.76,NA,NA,0,NA,NA,2569.25,NA,NA,4.32
"169",22.7,3.03691275167785,"bare",NA,NA,0,NA,NA,1.78,NA,NA,0,NA,NA,2595.08,NA,NA,2.03
"170",1e+06,3.03691275167785,"bare",NA,NA,0,NA,NA,1.78,NA,NA,0,NA,NA,2595.08,NA,NA,4.34
"171",22.7,3.06711409395973,"bare",NA,NA,0,NA,NA,1.79,NA,NA,0,NA,NA,2620.92,NA,NA,2.05
"172",1e+06,3.06711409395973,"bare",NA,NA,0,NA,NA,1.79,NA,NA,0,NA,NA,2620.92,NA,NA,4.35
"173",22.7,3.09731543624161,"bare",NA,NA,0,NA,NA,1.81,NA,NA,0,NA,NA,2646.76,NA,NA,2.06
"174",1e+06,3.09731543624161,"bare",NA,NA,0,NA,NA,1.81,NA,NA,0,NA,NA,2646.76,NA,NA,4.37
"175",22.7,3.12751677852349,"bare",NA,NA,0,NA,NA,1.83,NA,NA,0,NA,NA,2672.59,NA,NA,2.08
"176",1e+06,3.12751677852349,"bare",NA,NA,0,NA,NA,1.83,NA,NA,0,NA,NA,2672.59,NA,NA,4.38
"177",22.7,3.15771812080537,"bare",NA,NA,0,NA,NA,1.85,NA,NA,0,NA,NA,2698.43,NA,NA,2.1
"178",1e+06,3.15771812080537,"bare",NA,NA,0,NA,NA,1.85,NA,NA,0,NA,NA,2698.43,NA,NA,4.4
"179",22.7,3.18791946308725,"bare",NA,NA,0,NA,NA,1.86,NA,NA,0,NA,NA,2724.27,NA,NA,2.11
"180",1e+06,3.18791946308725,"bare",NA,NA,0,NA,NA,1.86,NA,NA,0,NA,NA,2724.27,NA,NA,4.42
"181",22.7,3.21812080536913,"bare",NA,NA,0,NA,NA,1.88,NA,NA,0,NA,NA,2750.1,NA,NA,2.13
"182",1e+06,3.21812080536913,"bare",NA,NA,0,NA,NA,1.88,NA,NA,0,NA,NA,2750.1,NA,NA,4.43
"183",22.7,3.24832214765101,"bare",NA,NA,0,NA,NA,1.9,NA,NA,0,NA,NA,2775.94,NA,NA,2.14
"184",1e+06,3.24832214765101,"bare",NA,NA,0,NA,NA,1.9,NA,NA,0,NA,NA,2775.94,NA,NA,4.45
"185",22.7,3.27852348993289,"bare",NA,NA,0,NA,NA,1.92,NA,NA,0,NA,NA,2801.78,NA,NA,2.16
"186",1e+06,3.27852348993289,"bare",NA,NA,0,NA,NA,1.92,NA,NA,0,NA,NA,2801.78,NA,NA,4.47
"187",22.7,3.30872483221477,"bare",NA,NA,0,NA,NA,1.93,NA,NA,0,NA,NA,2827.62,NA,NA,2.18
"188",1e+06,3.30872483221477,"bare",NA,NA,0,NA,NA,1.93,NA,NA,0,NA,NA,2827.62,NA,NA,4.48
"189",22.7,3.33892617449664,"bare",NA,NA,0,NA,NA,1.95,NA,NA,0,NA,NA,2853.46,NA,NA,2.19
"190",1e+06,3.33892617449664,"bare",NA,NA,0,NA,NA,1.95,NA,NA,0,NA,NA,2853.46,NA,NA,4.5
"191",22.7,3.36912751677852,"bare",NA,NA,0,NA,NA,1.97,NA,NA,0,NA,NA,2879.3,NA,NA,2.21
"192",1e+06,3.36912751677852,"bare",NA,NA,0,NA,NA,1.97,NA,NA,0,NA,NA,2879.3,NA,NA,4.51
"193",22.7,3.3993288590604,"bare",NA,NA,0,NA,NA,1.99,NA,NA,0,NA,NA,2905.14,NA,NA,2.23
"194",1e+06,3.3993288590604,"bare",NA,NA,0,NA,NA,1.99,NA,NA,0,NA,NA,2905.14,NA,NA,4.53
"195",22.7,3.42953020134228,"bare",NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,2930.99,NA,NA,2.24
"196",1e+06,3.42953020134228,"bare",NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,2930.99,NA,NA,4.55
"197",22.7,3.45973154362416,"bare",NA,NA,0,NA,NA,2.02,NA,NA,0,NA,NA,2956.83,NA,NA,2.26
"198",1e+06,3.45973154362416,"bare",NA,NA,0,NA,NA,2.02,NA,NA,0,NA,NA,2956.83,NA,NA,4.56
"199",22.7,3.48993288590604,"bare",NA,NA,0,NA,NA,2.04,NA,NA,0,NA,NA,2982.67,NA,NA,2.27
"200",1e+06,3.48993288590604,"bare",NA,NA,0,NA,NA,2.04,NA,NA,0,NA,NA,2982.67,NA,NA,4.58
"201",22.7,3.52013422818792,"bare",NA,NA,0,NA,NA,2.06,NA,NA,0,NA,NA,3008.52,NA,NA,2.29
"202",1e+06,3.52013422818792,"bare",NA,NA,0,NA,NA,2.06,NA,NA,0,NA,NA,3008.52,NA,NA,4.6
"203",22.7,3.5503355704698,"bare",NA,NA,0,NA,NA,2.07,NA,NA,0,NA,NA,3034.36,NA,NA,2.31
"204",1e+06,3.5503355704698,"bare",NA,NA,0,NA,NA,2.07,NA,NA,0,NA,NA,3034.36,NA,NA,4.61
